"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","lipid biosynthetic process","GO:0008610","1.5650929873508185e-9","8.805459854479416","618","3639","171","21899","AT4G27030,AT1G61680,AT5G23960,AT4G12110,AT3G11980,AT3G14490,AT1G79750,AT3G25810,AT3G49200,AT1G79460,AT5G05580,AT5G38020,AT1G55020,AT3G45140,AT1G17050,AT4G21200,AT1G06520,AT5G17230,AT1G78510,AT1G56190,AT4G22260,AT1G47290,AT2G26260,AT1G68530,AT2G07050,AT5G67030,AT1G76680,AT4G25050,AT4G32810,AT4G25700,AT2G20180,AT1G13930,AT1G11680,AT5G57800,AT4G08850,AT5G57030,AT1G25450,AT5G13710,AT5G10160,AT5G64940,AT4G01950,AT1G67730,AT1G78440,AT3G28910,AT1G30040,AT4G15560,AT4G30950,AT4G31390,AT1G48300,AT4G25420,AT3G15820,AT5G19200,AT1G76490,AT3G22400,AT3G11945,AT4G17600,AT4G30580,AT4G33030,AT3G06470,AT5G66450,AT3G50920,AT1G70080,AT4G20230,AT1G04220,AT2G22240,AT5G61670,AT3G13730,AT5G02890,AT2G26170,AT4G10030,AT2G43710,AT4G14210,AT1G06515,AT1G16060,AT1G31800,AT4G34350,AT2G40690,AT1G25290,AT1G11755,AT2G36690,AT5G60600,AT5G59770,AT5G51810,AT4G13830,AT3G07700,AT5G62470,AT4G36470,AT3G47600,AT1G31190,AT1G52340,AT1G51500,AT4G15110,AT5G63380,AT1G54570,AT1G76690,AT4G33950,AT3G17170,AT5G62790,AT4G22340,AT1G14290,AT1G13580,AT4G24510,AT3G10230,AT4G11820,AT3G23840,AT3G56040,AT3G04870,AT4G05160,AT1G32200,AT1G74960,AT4G36810,AT3G53130,AT3G02870,AT3G11670,AT1G03055,AT2G02500,AT3G12120,AT3G50660,AT2G26670,AT4G38460,AT5G53390,AT1G01120,AT3G14205,AT4G31780,AT5G01220,AT4G03560,AT5G42150,AT3G26744,AT2G38670,AT1G13560,AT1G63970,AT2G26930,AT1G17420,AT3G03710,AT5G05690,AT3G47450,AT3G49190,AT5G47120,AT1G74320,AT2G34630,AT1G06820,AT1G08510,AT5G47770,AT4G00550,AT1G44090,AT3G03990,AT5G45550,AT1G15110,AT3G43600,AT2G04240,AT1G28100,AT1G19640,AT2G38110,AT3G28455,AT3G02780,AT1G16540,AT5G42750,AT1G10830,AT3G12780,AT5G08415,AT2G35680,AT3G58830,AT1G42470,AT5G47630,AT5G62130,AT4G34640,AT3G23790,AT1G68000,AT1G62430,AT5G60335,AT3G07020"
"GO:BP","small molecule biosynthetic process","GO:0044283","1.604038783527585e-9","8.794785135261089","680","3845","192","21899","AT4G27030,AT4G26530,AT4G39950,AT2G26560,AT3G11980,AT1G79750,AT1G79460,AT5G54770,AT3G59760,AT5G05580,AT5G38020,AT1G55020,AT4G38970,AT5G53970,AT5G09820,AT3G45140,AT1G17050,AT4G21200,AT1G23360,AT4G02610,AT1G74470,AT1G78510,AT1G30520,AT1G68530,AT5G16600,AT4G11570,AT5G67030,AT1G76680,AT4G25050,AT5G51110,AT2G20180,AT1G13930,AT2G43750,AT4G08850,AT1G25450,AT5G10160,AT5G55120,AT1G18870,AT1G67730,AT2G23620,AT1G60550,AT5G59750,AT1G78440,AT2G37040,AT3G28910,AT5G56760,AT1G30040,AT3G63410,AT1G09240,AT5G53580,AT4G15560,AT4G30950,AT4G37670,AT1G60600,AT3G14110,AT4G25420,AT3G62030,AT4G32770,AT3G22400,AT5G52100,AT4G24670,AT4G34200,AT4G21990,AT3G11945,AT5G04490,AT4G17600,AT3G06470,AT1G04220,AT2G22240,AT5G02890,AT1G17745,AT2G43710,AT1G16060,AT2G31810,AT3G53260,AT1G23310,AT5G37600,AT1G11755,AT2G36690,AT3G11750,AT5G59770,AT4G13930,AT5G51810,AT5G62470,AT4G24620,AT2G26550,AT1G31190,AT1G52340,AT5G53850,AT3G13110,AT4G35640,AT5G63380,AT1G54570,AT1G19250,AT1G76690,AT4G33950,AT1G55920,AT3G17170,AT1G75500,AT1G13580,AT4G24510,AT4G21470,AT3G03630,AT3G49680,AT1G74040,AT3G23840,AT4G05160,AT1G49820,AT1G08980,AT1G74960,AT3G02870,AT3G09150,AT4G14880,AT3G11670,AT5G04140,AT2G29630,AT1G71750,AT1G56430,AT1G64970,AT5G43850,AT3G12120,AT2G45440,AT2G26670,AT1G01120,AT5G15070,AT5G54810,AT5G28840,AT4G03560,AT5G42150,AT3G26744,AT4G20960,AT2G27820,AT3G02720,AT1G17420,AT1G53280,AT5G60540,AT5G48220,AT5G47120,AT4G01660,AT4G27070,AT2G34630,AT3G52430,AT1G08510,AT5G47770,AT1G31860,AT1G67070,AT1G44090,AT2G37250,AT2G05830,AT4G37870,AT2G30490,AT1G22410,AT5G45550,AT5G23330,AT2G46580,AT1G15710,AT3G07630,AT5G65780,AT4G26850,AT4G14710,AT3G43600,AT5G66120,AT2G04240,AT2G39770,AT2G29690,AT1G19640,AT3G28455,AT2G30920,AT2G41220,AT3G59890,AT1G16540,AT2G43090,AT4G29840,AT5G08415,AT1G79790,AT1G07780,AT1G80560,AT5G47630,AT3G23790,AT3G09830,AT5G50210,AT5G60335,AT3G28760,AT2G20690,AT1G78620,AT5G42740,AT1G19140,AT3G24200,AT5G60620,AT5G57590,AT3G27740,AT3G47390"
"GO:BP","response to cold","GO:0009409","2.362480310686896e-9","8.626631802287765","409","2850","105","21899","AT1G67090,AT4G35090,AT5G11260,AT5G54770,AT1G42970,AT3G08920,AT1G45474,AT3G26650,AT3G61470,AT1G67280,AT3G22840,AT1G61520,AT2G05100,AT3G47470,AT3G54890,AT1G32060,AT4G09650,AT3G54050,AT1G68530,AT3G06510,AT1G08810,AT5G58070,AT2G37220,AT1G09340,AT1G15380,AT1G77490,AT1G05260,AT1G16880,AT5G47230,AT2G39730,AT5G51820,AT2G20180,AT3G52150,AT1G56600,AT4G02380,AT1G25450,AT2G01918,AT4G01370,AT5G13650,AT4G24770,AT1G23740,AT5G16910,AT4G04330,AT4G35450,AT4G31990,AT1G16670,AT2G37770,AT1G15950,AT2G33800,AT3G53990,AT5G61410,AT1G05200,AT1G32070,AT4G17090,AT5G40010,AT1G80820,AT3G47520,AT5G52440,AT5G20720,AT4G10030,AT4G31420,AT1G70200,AT3G50980,AT4G39730,AT4G22950,AT3G03050,AT5G37770,AT1G48500,AT5G59820,AT2G24500,AT3G20930,AT1G05690,AT3G48360,AT1G09530,AT5G62470,AT3G57260,AT1G27730,AT5G06290,AT4G08500,AT2G47180,AT2G39810,AT1G01860,AT2G43010,AT1G49245,AT3G53600,AT1G74960,AT3G02870,AT3G21300,AT1G01060,AT1G01140,AT1G31812,AT1G01120,AT3G12490,AT5G58940,AT3G26744,AT4G35790,AT2G45660,AT3G22370,AT1G20823,AT2G36530,AT3G05880,AT2G38760,AT5G50720,AT1G55490,AT5G42900"
"GO:BP","carbon fixation","GO:0015977","2.5301903625944606e-9","8.596846802810653","27","459","11","21899","AT1G67090,AT2G42600,AT1G42970,AT5G19855,AT1G12900,AT3G26650,AT2G47400,AT1G32060,AT3G54050,AT1G56190,AT3G55800"
"GO:BP","regulation of photosynthesis, light reaction","GO:0042548","8.425839699381395e-9","8.074386807532496","30","2414","19","21899","AT2G30570,AT1G71500,AT5G01920,AT1G67740,AT1G55670,AT3G50820,AT2G30950,AT3G01480,AT1G68830,AT5G08720,AT5G42270,AT4G35440,AT3G18680,AT4G30950,AT1G32070,AT4G33470,AT1G09530,AT3G11670,AT3G61320"
"GO:BP","NAD(P)H dehydrogenase complex assembly","GO:0010275","1.864477303321612e-8","7.729442899029506","11","1492","10","21899","AT5G58260,AT4G37925,AT5G20935,AT1G70760,AT5G39210,AT4G21445,AT2G47910,AT1G74880,AT1G51100,AT5G13120"
"GO:BP","photosystem II repair","GO:0010206","2.5670611197621333e-8","7.590563790985965","13","1122","10","21899","AT1G55480,AT1G75690,AT4G02530,AT1G54780,AT1G03600,AT2G30950,AT1G05385,AT5G39830,AT4G18370,AT3G27925"
"GO:BP","plastid translation","GO:0032544","3.069641752679593e-8","7.512912306579146","20","2970","16","21899","AT1G09340,AT5G54600,AT3G46610,AT2G38140,AT2G33800,AT1G79850,AT3G62910,AT3G63140,AT1G68590,AT1G71720,AT1G70200,AT4G31850,AT3G63190,AT2G39140,AT5G40270,AT3G24506"
"GO:BP","chloroplast RNA processing","GO:0031425","3.234495375609161e-8","7.490193465438274","25","2948","18","21899","AT5G08720,AT2G35130,AT5G13650,AT3G18680,AT5G42310,AT3G57430,AT1G06190,AT2G15820,AT3G52380,AT5G39980,AT2G48120,AT2G02980,AT4G16390,AT5G27270,AT1G30610,AT3G03710,AT3G63370,AT1G08070"
"GO:BP","energy quenching","GO:1990066","4.44983075242149e-8","7.351656506926314","15","3366","14","21899","AT1G44575,AT4G03280,AT1G74730,AT1G15820,AT5G08050,AT4G10340,AT3G15840,AT4G04850,AT1G56500,AT1G71720,AT1G65420,AT5G43050,AT4G18160,AT4G31040"
"GO:BP","nonphotochemical quenching","GO:0010196","4.44983075242149e-8","7.351656506926314","15","3366","14","21899","AT1G44575,AT4G03280,AT1G74730,AT1G15820,AT5G08050,AT4G10340,AT3G15840,AT4G04850,AT1G56500,AT1G71720,AT1G65420,AT5G43050,AT4G18160,AT4G31040"
"GO:BP","regulation of generation of precursor metabolites and energy","GO:0043467","9.095119905382724e-8","7.041191571047688","33","2414","19","21899","AT2G30570,AT1G71500,AT5G01920,AT1G67740,AT1G55670,AT3G50820,AT2G30950,AT3G01480,AT1G68830,AT5G08720,AT5G42270,AT4G35440,AT3G18680,AT4G30950,AT1G32070,AT4G33470,AT1G09530,AT3G11670,AT3G61320"
"GO:BP","reductive pentose-phosphate cycle","GO:0019253","1.463786444738096e-7","6.834522278903962","21","459","9","21899","AT1G67090,AT1G42970,AT1G12900,AT3G26650,AT2G47400,AT1G32060,AT3G54050,AT1G56190,AT3G55800"
"GO:BP","photosynthesis, dark reaction","GO:0019685","1.463786444738096e-7","6.834522278903962","21","459","9","21899","AT1G67090,AT1G42970,AT1G12900,AT3G26650,AT2G47400,AT1G32060,AT3G54050,AT1G56190,AT3G55800"
"GO:BP","carotenoid biosynthetic process","GO:0016117","1.486442896434208e-7","6.827851770105106","33","3211","21","21899","AT5G17230,AT4G22260,AT5G67030,AT4G25700,AT5G57030,AT4G31390,AT3G11945,AT5G61670,AT2G26170,AT4G14210,AT1G31800,AT4G15110,AT3G10230,AT3G04870,AT4G36810,AT3G53130,AT2G26670,AT1G63970,AT3G03710,AT1G06820,AT1G28100"
"GO:BP","tetraterpenoid biosynthetic process","GO:0016109","1.486442896434208e-7","6.827851770105106","33","3211","21","21899","AT5G17230,AT4G22260,AT5G67030,AT4G25700,AT5G57030,AT4G31390,AT3G11945,AT5G61670,AT2G26170,AT4G14210,AT1G31800,AT4G15110,AT3G10230,AT3G04870,AT4G36810,AT3G53130,AT2G26670,AT1G63970,AT3G03710,AT1G06820,AT1G28100"
"GO:BP","terpenoid biosynthetic process","GO:0016114","1.6960749826083882e-7","6.770554951717736","160","3261","56","21899","AT1G61680,AT5G23960,AT3G14490,AT3G25810,AT1G79460,AT4G21200,AT5G17230,AT4G22260,AT2G07050,AT5G67030,AT4G32810,AT4G25700,AT2G20180,AT1G13930,AT5G57030,AT1G78440,AT1G30040,AT4G15560,AT4G31390,AT4G25420,AT3G11945,AT4G17600,AT1G70080,AT4G20230,AT5G61670,AT2G26170,AT4G14210,AT1G31800,AT2G36690,AT5G60600,AT5G51810,AT5G62470,AT4G36470,AT1G52340,AT4G15110,AT1G54570,AT5G62790,AT3G10230,AT4G11820,AT3G04870,AT4G36810,AT3G53130,AT1G03055,AT2G26670,AT3G26744,AT1G63970,AT2G26930,AT3G03710,AT1G06820,AT5G47770,AT1G44090,AT3G03990,AT3G43600,AT2G04240,AT1G28100,AT3G28455"
"GO:BP","starch metabolic process","GO:0005982","1.7120330438222102e-7","6.766487857292537","70","3501","34","21899","AT5G63470,AT1G43670,AT5G19220,AT3G55800,AT4G15210,AT5G51820,AT2G41680,AT5G24300,AT5G48300,AT3G23920,AT1G32070,AT3G10940,AT4G17090,AT4G32190,AT1G01050,AT1G27070,AT4G24620,AT1G15690,AT1G11720,AT3G01180,AT3G52180,AT1G32900,AT3G16000,AT5G26570,AT5G22510,AT4G09020,AT3G27190,AT2G40840,AT1G10760,AT1G27680,AT3G20440,AT3G01510,AT4G18240,AT5G03650"
"GO:BP","response to temperature stimulus","GO:0009266","2.5118701856125785e-7","6.600002808855587","642","2850","140","21899","AT1G67090,AT4G35090,AT5G11260,AT5G54770,AT1G42970,AT3G08920,AT1G45474,AT3G26650,AT3G61470,AT1G67280,AT3G22840,AT1G61520,AT2G05100,AT3G47470,AT3G54890,AT1G32060,AT4G09650,AT4G14540,AT3G54050,AT1G68530,AT3G06510,AT1G08810,AT5G58070,AT2G37220,AT1G09340,AT1G15380,AT5G67030,AT1G77490,AT5G51190,AT1G05260,AT2G26330,AT1G16880,AT5G47230,AT2G39730,AT3G15840,AT5G51820,AT2G20180,AT1G13930,AT3G52150,AT1G56600,AT4G02380,AT3G50330,AT3G47860,AT1G25450,AT2G01918,AT4G01370,AT5G13650,AT5G44650,AT4G24770,AT1G08550,AT1G23740,AT5G16910,AT5G60970,AT4G04330,AT4G35450,AT4G31990,AT1G16670,AT2G37770,AT1G15950,AT4G13670,AT2G33800,AT3G53990,AT4G32770,AT5G61410,AT1G05200,AT1G32070,AT4G17090,AT3G06010,AT5G40010,AT1G80820,AT3G47520,AT5G52440,AT4G27670,AT1G80030,AT5G20720,AT4G10030,AT4G31420,AT1G70200,AT1G13080,AT3G50980,AT5G67060,AT4G39730,AT4G22950,AT3G03050,AT4G08920,AT5G49910,AT5G37770,AT1G48500,AT5G59820,AT2G24500,AT3G20930,AT1G05690,AT3G48360,AT1G09530,AT5G62470,AT3G57260,AT1G27730,AT1G52340,AT5G06290,AT3G12580,AT4G08500,AT2G47180,AT5G03280,AT2G39810,AT1G01860,AT1G36390,AT2G04030,AT1G76560,AT5G17710,AT2G43010,AT1G49245,AT2G33590,AT3G53600,AT1G74960,AT3G02870,AT3G21300,AT3G11670,AT2G22360,AT1G01060,AT5G51740,AT1G01140,AT1G31812,AT1G01120,AT3G12490,AT5G53170,AT5G58940,AT4G13550,AT3G26744,AT3G24500,AT4G35790,AT2G45660,AT3G22370,AT1G20823,AT2G36530,AT5G15450,AT3G05880,AT2G38760,AT5G50720,AT1G55490,AT5G42900"
"GO:BP","protein repair","GO:0030091","4.060359712335193e-7","6.391435490028192","24","1122","12","21899","AT1G55480,AT1G75690,AT4G02530,AT1G54780,AT1G03600,AT1G53670,AT2G30950,AT1G05385,AT5G39830,AT4G18370,AT4G21860,AT3G27925"
"GO:BP","cellular aldehyde metabolic process","GO:0006081","5.716309999850712e-7","6.24288422712146","52","3061","26","21899","AT1G67280,AT5G06580,AT5G44520,AT2G21170,AT5G53580,AT4G15560,AT2G22780,AT3G04790,AT1G64710,AT4G34350,AT5G60600,AT4G13830,AT1G11840,AT5G62790,AT4G36250,AT2G02500,AT1G63970,AT3G02720,AT2G26930,AT3G03710,AT3G47450,AT1G53280,AT5G60540,AT1G44170,AT1G08110,AT2G46580"
"GO:BP","glyceraldehyde-3-phosphate metabolic process","GO:0019682","7.203566694144743e-7","6.142452418562323","16","2780","13","21899","AT5G44520,AT2G21170,AT4G15560,AT3G04790,AT4G34350,AT5G60600,AT4G13830,AT5G62790,AT2G02500,AT1G63970,AT2G26930,AT3G03710,AT3G47450"
"GO:BP","plastid transcription","GO:0042793","0.0000012464931635996298","5.904310099044763","16","3731","14","21899","AT4G13670,AT5G24314,AT4G14605,AT4G14510,AT1G69200,AT3G17170,AT4G20130,AT3G12080,AT4G02990,AT1G21600,AT3G54090,AT1G74850,AT2G34640,AT4G00630"
"GO:BP","cellular response to environmental stimulus","GO:0104004","0.0000018999138740311098","5.721266085826548","224","2885","63","21899","AT3G52740,AT5G11260,AT2G24790,AT5G55630,AT1G32080,AT2G05620,AT4G34190,AT5G57345,AT3G22840,AT2G05100,AT1G03600,AT2G34620,AT1G68010,AT5G64330,AT5G24120,AT2G02950,AT1G08540,AT1G09340,AT2G39760,AT2G21970,AT3G53920,AT5G58140,AT1G64860,AT2G20180,AT2G30170,AT4G02380,AT4G04850,AT2G01900,AT5G02810,AT1G19180,AT3G15354,AT2G37970,AT3G45780,AT1G05200,AT1G18810,AT3G21150,AT1G75100,AT5G43630,AT2G28190,AT4G08920,AT3G06190,AT1G09530,AT2G48120,AT4G33950,AT1G64660,AT4G35920,AT5G63310,AT2G43010,AT3G53600,AT2G32950,AT2G47900,AT1G59940,AT3G49810,AT2G26670,AT1G53210,AT4G02440,AT4G10180,AT1G34370,AT4G18160,AT3G56710,AT2G46370,AT5G19000,AT1G21600"
"GO:BP","cellular response to abiotic stimulus","GO:0071214","0.0000018999138740311098","5.721266085826548","224","2885","63","21899","AT3G52740,AT5G11260,AT2G24790,AT5G55630,AT1G32080,AT2G05620,AT4G34190,AT5G57345,AT3G22840,AT2G05100,AT1G03600,AT2G34620,AT1G68010,AT5G64330,AT5G24120,AT2G02950,AT1G08540,AT1G09340,AT2G39760,AT2G21970,AT3G53920,AT5G58140,AT1G64860,AT2G20180,AT2G30170,AT4G02380,AT4G04850,AT2G01900,AT5G02810,AT1G19180,AT3G15354,AT2G37970,AT3G45780,AT1G05200,AT1G18810,AT3G21150,AT1G75100,AT5G43630,AT2G28190,AT4G08920,AT3G06190,AT1G09530,AT2G48120,AT4G33950,AT1G64660,AT4G35920,AT5G63310,AT2G43010,AT3G53600,AT2G32950,AT2G47900,AT1G59940,AT3G49810,AT2G26670,AT1G53210,AT4G02440,AT4G10180,AT1G34370,AT4G18160,AT3G56710,AT2G46370,AT5G19000,AT1G21600"
"GO:BP","chloroplast localization","GO:0019750","0.0000021457820186557615","5.668414398354818","22","1457","12","21899","AT2G26570,AT3G25690,AT2G30520,AT1G64500,AT5G67385,AT4G28080,AT1G42550,AT5G58140,AT1G66840,AT1G01320,AT3G45780,AT1G75100"
"GO:BP","xanthophyll metabolic process","GO:0016122","0.000003206267610566293","5.494000232155957","14","1624","10","21899","AT4G00370,AT5G67030,AT4G32810,AT4G25700,AT5G57030,AT3G63520,AT1G08550,AT2G21860,AT4G32770,AT1G31800"
"GO:BP","NADH dehydrogenase complex (plastoquinone) assembly","GO:0010258","0.000003956740942311806","5.402662383145007","8","1057","7","21899","AT5G58260,AT4G37925,AT5G20935,AT1G70760,AT4G21445,AT1G74880,AT1G51100"
"GO:BP","plastid localization","GO:0051644","0.000004214189335172348","5.375285956299489","23","1457","12","21899","AT2G26570,AT3G25690,AT2G30520,AT1G64500,AT5G67385,AT4G28080,AT1G42550,AT5G58140,AT1G66840,AT1G01320,AT3G45780,AT1G75100"
"GO:BP","carboxylic acid metabolic process","GO:0019752","0.000005198128915675194","5.284152954024674","953","3983","243","21899","AT4G27030,AT4G26530,AT4G39950,AT2G26560,AT1G79750,AT5G64290,AT5G04370,AT1G79460,AT3G59760,AT2G23970,AT5G05580,AT3G19270,AT4G15530,AT5G38020,AT4G30550,AT1G55020,AT4G38970,AT5G53970,AT5G58330,AT1G67280,AT3G45140,AT4G21200,AT4G02610,AT2G20340,AT1G56190,AT2G43820,AT1G68530,AT5G17330,AT5G16600,AT5G67030,AT1G76680,AT4G25050,AT3G14130,AT1G32470,AT2G20180,AT1G13930,AT2G43750,AT2G21170,AT3G47860,AT4G08850,AT1G25450,AT5G10160,AT5G55120,AT3G12800,AT1G18870,AT1G67730,AT2G23620,AT1G08550,AT1G78440,AT2G37040,AT3G28910,AT5G56760,AT1G30040,AT1G09240,AT4G31990,AT2G22780,AT4G30950,AT5G12860,AT4G37670,AT3G14110,AT1G53520,AT4G25420,AT3G62030,AT4G32770,AT5G16710,AT4G15440,AT3G22400,AT5G52100,AT4G24670,AT4G16800,AT4G34200,AT4G21990,AT3G06470,AT3G47520,AT1G06570,AT1G72330,AT1G04220,AT5G02890,AT1G76550,AT1G17745,AT2G43710,AT1G08630,AT1G16060,AT2G31810,AT4G35220,AT4G34020,AT3G53260,AT1G23310,AT4G13040,AT5G37600,AT2G36690,AT3G11750,AT5G59770,AT1G32640,AT1G65520,AT4G13930,AT5G51810,AT1G11840,AT5G62470,AT4G24620,AT2G26550,AT4G37980,AT1G20560,AT1G52340,AT5G53850,AT3G13110,AT4G35640,AT5G63380,AT1G19250,AT1G76690,AT5G25880,AT4G33950,AT1G55920,AT3G17170,AT4G11640,AT1G75500,AT1G64660,AT1G13580,AT4G24510,AT3G03630,AT1G75270,AT3G49680,AT1G74040,AT3G23840,AT4G28680,AT4G05160,AT3G53140,AT1G49820,AT1G55510,AT1G08980,AT1G74960,AT3G02870,AT3G09150,AT4G14880,AT3G11670,AT5G04140,AT5G09300,AT1G56430,AT5G43850,AT3G15730,AT3G12120,AT4G29130,AT2G45440,AT2G26670,AT1G01120,AT4G23850,AT5G54810,AT5G28840,AT4G03560,AT5G42150,AT3G26744,AT1G01710,AT3G03480,AT2G27820,AT1G79810,AT3G02720,AT2G30970,AT2G36530,AT1G17420,AT5G16370,AT1G53280,AT5G60540,AT5G56350,AT3G21780,AT5G48220,AT5G47120,AT2G46370,AT4G27070,AT3G52430,AT1G08510,AT1G31860,AT1G67070,AT1G44090,AT5G24530,AT2G37250,AT4G10500,AT2G05830,AT1G22410,AT1G08490,AT5G45550,AT2G26350,AT1G08110,AT1G15710,AT3G07630,AT5G27600,AT4G14440,AT5G65780,AT4G26850,AT1G77590,AT4G14710,AT3G43600,AT5G66120,AT2G04240,AT2G39770,AT2G29690,AT1G19640,AT3G28455,AT2G22480,AT2G40860,AT2G41220,AT3G59890,AT1G16540,AT2G38550,AT1G06130,AT2G43090,AT3G12780,AT4G29840,AT5G08415,AT1G07780,AT1G80560,AT5G47630,AT1G79550,AT1G12050,AT5G50850,AT3G23790,AT3G09830,AT5G50210,AT5G60335,AT4G20380,AT4G29120,AT3G28760,AT1G78680,AT1G08640,AT5G17460,AT2G03800,AT2G36580,AT5G14590,AT3G16950,AT5G42740,AT5G60620,AT5G03290,AT5G57590,AT3G07560,AT3G27740,AT4G20930,AT3G15290,AT1G36370,AT1G66430,AT4G02120,AT4G35260,AT4G35650,AT1G55320,AT4G26270"
"GO:BP","cell redox homeostasis","GO:0045454","0.000006777961770765509","5.168900885010651","24","2206","14","21899","AT4G35090,AT4G36910,AT3G26060,AT1G67740,AT5G16400,AT2G41680,AT5G54290,AT4G34120,AT3G54660,AT5G06690,AT5G06290,AT3G06730,AT3G54220,AT2G15570"
"GO:BP","isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway","GO:0019288","0.000008993245528361131","5.046083549569218","11","2780","10","21899","AT4G15560,AT4G34350,AT5G60600,AT4G13830,AT5G62790,AT2G02500,AT1G63970,AT2G26930,AT3G03710,AT3G47450"
"GO:BP","cellular response to light stimulus","GO:0071482","0.00001041517083826996","4.982333601999534","132","3771","50","21899","AT3G52740,AT5G11260,AT2G24790,AT2G05620,AT4G34190,AT3G22840,AT1G03600,AT1G68010,AT5G64330,AT5G24120,AT2G02950,AT1G08540,AT2G21970,AT3G53920,AT5G58140,AT1G64860,AT2G20180,AT2G30170,AT5G02810,AT3G15354,AT2G37970,AT3G45780,AT1G18810,AT3G21150,AT1G75100,AT5G43630,AT2G28190,AT4G08920,AT1G09530,AT2G48120,AT4G33950,AT5G63310,AT2G43010,AT2G32950,AT1G59940,AT2G26670,AT4G02440,AT4G10180,AT3G56710,AT2G46370,AT1G21600,AT5G18100,AT5G48150,AT2G34640,AT2G25930,AT5G03650,AT3G59060,AT5G63870,AT5G57360,AT2G46340"
"GO:BP","fat-soluble vitamin metabolic process","GO:0006775","0.000010657830150951405","4.972331205195908","21","1387","11","21899","AT5G53970,AT1G23360,AT1G74470,AT1G30520,AT1G18870,AT1G60550,AT3G63410,AT1G60600,AT4G32770,AT5G04490,AT4G17600"
"GO:BP","fat-soluble vitamin biosynthetic process","GO:0042362","0.000010657830150951405","4.972331205195908","21","1387","11","21899","AT5G53970,AT1G23360,AT1G74470,AT1G30520,AT1G18870,AT1G60550,AT3G63410,AT1G60600,AT4G32770,AT5G04490,AT4G17600"
"GO:BP","chloroplast relocation","GO:0009902","0.000017951191303322868","4.7459067248410065","17","1457","10","21899","AT2G26570,AT3G25690,AT2G30520,AT1G64500,AT5G67385,AT1G42550,AT5G58140,AT1G66840,AT3G45780,AT1G75100"
"GO:BP","establishment of plastid localization","GO:0051667","0.000017951191303322868","4.7459067248410065","17","1457","10","21899","AT2G26570,AT3G25690,AT2G30520,AT1G64500,AT5G67385,AT1G42550,AT5G58140,AT1G66840,AT3G45780,AT1G75100"
"GO:BP","regulation of stomatal movement","GO:0010119","0.00001877244525694549","4.726479153461185","108","2913","37","21899","AT1G70410,AT5G55630,AT1G65480,AT1G12480,AT4G35160,AT5G13750,AT2G05100,AT5G54270,AT4G14480,AT3G05030,AT3G59780,AT5G23060,AT2G40750,AT3G51860,AT4G01370,AT1G69850,AT2G20890,AT3G45780,AT1G32070,AT3G56400,AT5G52440,AT5G20090,AT5G54160,AT1G62400,AT1G69530,AT4G33950,AT5G03280,AT2G26650,AT2G32950,AT3G15730,AT2G26670,AT4G03560,AT4G35790,AT5G46220,AT5G49760,AT2G46370,AT1G07000"
"GO:BP","cellular response to radiation","GO:0071478","0.00003234457307171758","4.490198576903177","136","3771","50","21899","AT3G52740,AT5G11260,AT2G24790,AT2G05620,AT4G34190,AT3G22840,AT1G03600,AT1G68010,AT5G64330,AT5G24120,AT2G02950,AT1G08540,AT2G21970,AT3G53920,AT5G58140,AT1G64860,AT2G20180,AT2G30170,AT5G02810,AT3G15354,AT2G37970,AT3G45780,AT1G18810,AT3G21150,AT1G75100,AT5G43630,AT2G28190,AT4G08920,AT1G09530,AT2G48120,AT4G33950,AT5G63310,AT2G43010,AT2G32950,AT1G59940,AT2G26670,AT4G02440,AT4G10180,AT3G56710,AT2G46370,AT1G21600,AT5G18100,AT5G48150,AT2G34640,AT2G25930,AT5G03650,AT3G59060,AT5G63870,AT5G57360,AT2G46340"
"GO:BP","stomatal movement","GO:0010118","0.00003429755654020908","4.464736819283874","162","2913","48","21899","AT1G70410,AT5G55630,AT1G32080,AT1G65480,AT1G12480,AT4G35160,AT5G13750,AT2G05100,AT5G54270,AT4G14480,AT3G05030,AT4G17970,AT3G59780,AT1G08810,AT5G23060,AT5G58140,AT2G40750,AT3G51860,AT4G01370,AT5G65590,AT1G69850,AT2G20890,AT3G45780,AT1G32070,AT3G56400,AT5G52440,AT5G20090,AT5G54160,AT4G08920,AT1G62400,AT1G69530,AT5G11270,AT4G33950,AT5G03280,AT2G26650,AT2G32950,AT3G15730,AT4G29130,AT2G26670,AT4G18290,AT3G51550,AT4G03560,AT3G14270,AT4G35790,AT5G46220,AT5G49760,AT2G46370,AT1G07000"
